day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,57,6,7,2436.0661111111112,1833.8222222222223,2292.0215924461645,1689.7777035572756,2580.110629776058,1977.866740887169,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0158528029530431,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,58,6,8,2809.0822222222223,1831.7383333333332,2665.037703557276,1687.6938146683867,2953.126740887169,1975.78285199828,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0052225548888291,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,59,6,9,3182.0983333333334,1831.7383333333332,3038.0538146683866,1687.6938146683867,3326.14285199828,1975.78285199828,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0012112972368456,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,60,6,10,3557.1983333333337,1831.7383333333332,3413.1538146683865,1687.6938146683867,3701.242851998281,1975.78285199828,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0047437010976444,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,61,7,1,189.6338888888889,2140.153888888889,45.58937022394216,1996.1093702239425,333.67840755383565,2284.198407553836,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0235444884281805,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,62,7,2,560.5661111111111,2148.4894444444444,416.5215924461644,2004.444925779498,704.6106297760579,2292.533963109391,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,83232,direct_cup_evidence,0.0167401403082779,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,63,7,3,929.4144444444444,2148.4894444444444,785.3699257794977,2004.444925779498,1073.458963109391,2292.533963109391,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,83232,direct_cup_evidence,0.0126869758472006,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,64,7,4,1306.5983333333334,2165.160555555556,1162.5538146683866,2021.116036890609,1450.64285199828,2309.2050742205024,288.0890373298935,True,Yes,True,Yes,Yes,No,Day 1,1.0,2026-06-29,No,False,No,25,25,0.0301408179012345,0.0301408179012345,82944,direct_cup_evidence,0.0583307791012626,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0301408179012345,0.0301408179012345,No,,,,,,,Yes,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,65,7,5,1671.278888888889,2156.8250000000003,1527.2343702239425,2012.7804813350533,1815.323407553836,2300.869518664947,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.042485425674736,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,66,7,6,2085.972777777778,2142.237777777778,1941.928259112831,1998.1932591128311,2230.0172964427247,2286.2822964427246,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.095986339421894,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,67,7,7,2423.5627777777777,2156.8250000000003,2279.518259112831,2012.7804813350533,2567.6072964427244,2300.869518664947,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0308383546646601,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,68,7,8,2804.9144444444446,2154.7411111111114,2660.869925779498,2010.6965924461645,2948.958963109392,2298.785629776058,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0116021297491095,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,69,7,9,3169.5950000000003,2154.7411111111114,3025.550481335053,2010.6965924461645,3313.639518664947,2298.785629776058,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,82944,direct_cup_evidence,0.0331932696121622,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 3,3,N/M,No Microbes,Moisture,Outside,Outside,Fixed,Scheduled watering,,No,After Day 0 watering; not watered,No,DJI_20260629154053_0004,70,7,10,3542.6111111111118,2148.4894444444444,3398.5665924461646,2004.444925779498,3686.655629776058,2292.533963109391,288.0890373298935,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,83232,direct_cup_evidence,0.0402630812241111,No,,Outside,No Microbes | Moisture,Moisture | Outside,No Microbes | Outside,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,1,1,1,102.54611111111112,207.185,-43.44674942578134,61.19213946310755,248.5389716480036,353.1778605368924,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,72708,direct_cup_evidence,0.2314385230464399,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,2,1,2,546.215,184.16444444444448,400.2221394631076,38.17158390755199,692.2078605368924,330.1573049813369,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0950501362722477,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,3,1,3,927.1005555555556,219.74166666666667,781.1076950186632,73.74880612977421,1073.093416092448,365.7345272035591,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0267427774556669,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,4,1,4,1303.8005555555555,219.74166666666667,1157.807695018663,73.74880612977421,1449.793416092448,365.7345272035591,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0293711026433378,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,5,1,5,1676.315,217.6488888888889,1530.3221394631075,71.65602835199644,1822.3078605368928,363.6417494257813,291.98572107378493,True,Yes,True,Yes,Yes,No,Day 1,1.0,2026-06-29,No,False,No,53,53,0.0621598799024207,0.0621598799024207,85264,direct_cup_evidence,0.0424719916340825,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0621598799024207,0.0621598799024207,No,,,,,,,Yes,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,6,1,6,2038.365555555556,259.50444444444446,1892.372695018663,113.511583907552,2184.358416092448,405.49730498133687,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,84972,direct_cup_evidence,0.1639833785811139,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,7,1,7,2431.807777777778,211.3705555555556,2285.8149172408857,65.3776950186631,2577.8006383146703,357.363416092448,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0457456621686436,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,8,1,8,2808.507777777778,211.3705555555556,2662.5149172408856,65.3776950186631,2954.50063831467,357.363416092448,291.98572107378493,True,Yes,True,Yes,Yes,No,Day 1,1.0,2026-06-29,No,False,No,172,172,0.2017264027021955,0.2017264027021955,85264,direct_cup_evidence,0.050260071697915,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.2017264027021955,0.2017264027021955,No,,,,,,,Yes,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,9,1,9,3191.4861111111118,207.185,3045.493250574219,61.19213946310755,3337.478971648004,353.1778605368924,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0438435605048112,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,10,1,10,3597.485,219.74166666666667,3451.492139463108,73.74880612977421,3743.477860536893,365.7345272035591,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0536149192255464,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,11,2,1,186.25722222222225,546.215,40.26436168532977,400.2221394631076,332.25008275911466,692.2078605368924,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0373006095764971,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,12,2,2,583.885,569.2355555555556,437.8921394631076,423.2426950186632,729.8778605368924,715.228416092448,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.1293022352144166,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,13,2,3,948.0283333333332,562.9572222222222,802.0354727964409,416.9643616853298,1094.021193870226,708.9500827591147,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0871367816675235,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,14,2,4,1303.8005555555555,542.0294444444445,1157.807695018663,396.036583907552,1449.793416092448,688.0223049813369,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.02736933223204,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,15,2,5,1680.5005555555556,542.0294444444445,1534.507695018663,396.036583907552,1826.493416092448,688.0223049813369,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,84972,direct_cup_evidence,0.031061261485972,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,16,2,6,2090.685,537.843888888889,1944.6921394631077,391.8510283519965,2236.677860536892,683.8367494257814,291.98572107378493,True,Yes,True,Yes,Yes,No,Day 1,1.0,2026-06-29,No,False,No,319,319,0.3741321073372115,0.3741321073372115,85264,direct_cup_evidence,0.0692509235498202,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.3741321073372115,0.3741321073372115,No,,,,,,,Yes,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,17,2,7,2440.178888888889,537.843888888889,2294.186028351997,391.8510283519965,2586.1717494257814,683.8367494257814,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0203967229910376,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,18,2,8,2852.456111111111,542.0294444444445,2706.463250574219,396.036583907552,2998.4489716480034,688.0223049813369,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0862975716504202,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,19,2,9,3231.248888888889,529.4727777777778,3085.2560283519965,383.47991724088536,3377.241749425781,675.4656383146702,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0951280811193184,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,20,2,10,3574.464444444445,535.7511111111111,3428.471583907552,389.7582505742187,3720.457304981337,681.7439716480036,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0258914738402109,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,21,3,1,184.16444444444448,868.5027777777779,38.17158390755199,722.5099172408853,330.1573049813369,1014.4956383146704,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,84972,direct_cup_evidence,0.0272503942469659,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,22,3,2,556.6788888888889,864.3172222222222,410.68602835199647,718.3243616853298,702.6717494257813,1010.3100827591148,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0059571907649541,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,23,3,3,922.915,807.8122222222222,776.9221394631076,661.8193616853298,1068.9078605368925,953.8050827591148,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.1732828281903481,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,24,3,4,1303.8005555555555,864.3172222222222,1157.807695018663,718.3243616853298,1449.793416092448,1010.3100827591148,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.026933477886242,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,25,3,5,1684.6861111111111,862.2244444444444,1538.6932505742186,716.231583907552,1830.678971648004,1008.217304981337,291.98572107378493,True,Yes,True,Yes,Yes,No,Day 1,1.0,2026-06-29,No,False,No,29,29,0.0340120097579283,0.0340120097579283,85264,direct_cup_evidence,0.018718038205751,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0340120097579283,0.0340120097579283,No,,,,,,,Yes,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,26,3,6,2063.478888888889,862.2244444444444,1917.4860283519963,716.231583907552,2209.471749425781,1008.217304981337,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0170610866051804,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,27,3,7,2471.5705555555555,851.7605555555556,2325.5776950186632,705.7676950186632,2617.563416092448,997.753416092448,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0859558580865168,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,28,3,8,2789.672777777778,826.6472222222222,2643.679917240885,680.6543616853298,2935.66563831467,972.6400827591146,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.1603943533154765,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,29,3,9,3191.4861111111118,883.1522222222222,3045.493250574219,737.1593616853298,3337.478971648004,1029.1450827591148,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0652483730315609,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,30,3,10,3580.742777777778,858.0388888888889,3434.7499172408857,712.0460283519965,3726.7356383146703,1004.0317494257812,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0239568455304633,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,31,4,1,186.25722222222225,1188.697777777778,40.26436168532977,1042.7049172408854,332.25008275911466,1334.6906383146704,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,direct_cup_evidence,0.0247437153869084,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
1,Day 1,2026-06-29,2,0,,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside before heat exposure,Daily watering,Daily watering control,No,DJI_20260629154141_0005,32,4,2,556.657814753514,1186.8564730533533,410.6649542166216,1040.8636125164608,702.6506752904065,1332.8493335902458,291.98572107378493,False,No,False,No,No,No,,,,No,False,No,0,0,0.0,0.0,85264,global_lattice_fitted,0.2472263597242803,Yes,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,0.0,No,,,,,,,No,0.0
